id,Fairing Diameter,Fairing Height,Liftoff Thrust,Payload to GTO,Payload to LEO,Price,Rocket Height,Stages,Status,Strap-ons,base,company,date,link,status,title_1,title_2
4405,,,"2,479 kN","3,180 kg","7,316 kg",,47.5 m,2,Retired,0,"SLC-36B, Cape Canaveral SFS, Florida, USA",ILS,1996-09-08 21:49:00+00:00,/launches/details/4405,1,Atlas IIA,GE-1
6701,3.9 m,8.9 m,"9,195 kN","2,200 kg","19,000 kg",,56.14 m,4,Retired,0,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1996-09-06 17:37:00+00:00,/launches/details/6701,1,Proton-K/Block-DM,Inmarsat-3 F2
3180,2.44 m,5.72 m,"1,486 kN",0 kg,"1,500 kg",,32.42 m,2,Retired,0,"Site 132/1, Plesetsk Cosmodrome, Russia",VKS RF,1996-09-05 12:47:00+00:00,/launches/details/3180,1,Cosmos-3M,Cosmos 2334 & UNAMSAT-B
1305,3.9 m,13.65 m,"7,257 kN","4,500 kg","13,500 kg",,57.0 m,2,Retired,0,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",VKS RF,1996-09-04 09:01:00+00:00,/launches/details/1305,1,Zenit-2,Cosmos 2333
4149,2.58 m,6.74 m,"4,391 kN","2,400 kg","6,200 kg",,41.26 m,4,Retired,4,"Site 43/3, Plesetsk Cosmodrome, Russia",VKS RF,1996-08-29 05:22:00+00:00,/launches/details/4149,1,Molniya-M /Block SO-L,"Interbol 2, Magion5 & Victor"
225,1.15 m,2.13 m,561 kN,,443 kg,$40.0 million,17.6 m,4,Active,0,"Stargazer, Vandenberg SFB, California, USA",Northrop,1996-08-21 09:47:00+00:00,/launches/details/225,1,Pegasus XL,FAST
2780,3.0 m,7.27 m,"2,804 kN","1,500 kg","5,000 kg",,46.6 m,3,Retired,0,"LC-3, Xichang Satellite Launch Center, China",CASC,1996-08-18 10:27:00+00:00,/launches/details/2780,0,Long March 3,ChinaSat-7
6022,3.0 m,15.59 m,"4,456 kN",0 kg,"6,860 kg",$20.0 million,51.32 m,3,Retired,4,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1996-08-17 13:18:00+00:00,/launches/details/6022,1,Soyuz U,Soyuz TM-24
1429,,,,"3,930 kg","10,060 kg",,49.0 m,2,Retired,4,"LA-Y1, Tanegashima Space Center, Japan",MHI,1996-08-17 01:53:00+00:00,/launches/details/1429,1,H-II (2 SSB),Fuji 2 & Midori
4310,2.58 m,8.28 m,"4,391 kN","2,400 kg","6,200 kg",,42.8 m,4,Retired,4,"Site 43/3, Plesetsk Cosmodrome, Russia",VKS RF,1996-08-14 22:20:00+00:00,/launches/details/4310,1,Molniya-M /Block ML,Molniya-1T n°164
1054,,,"6,000 kN","4,720 kg",,,58.72 m,3,Retired,4,"ELA-2, Guiana Space Centre, French Guiana, France",Arianespace,1996-08-08 22:49:00+00:00,/launches/details/1054,1,Ariane 44L,Italsat F2 & Télécom 2D
5039,3.0 m,15.59 m,"4,456 kN",0 kg,"6,860 kg",$20.0 million,51.32 m,3,Retired,4,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1996-07-31 20:00:00+00:00,/launches/details/5039,1,Soyuz U,Progress M-32
4404,,,"2,479 kN","2,810 kg","6,580 kg",,47.5 m,2,Retired,0,"SLC-36A, Cape Canaveral SFS, Florida, USA",Lockheed,1996-07-25 12:41:00+00:00,/launches/details/4404,1,Atlas II,UHF F7
1598,2.9 m,8.49 m,"3,511 kN","1,819 kg",,,38.1 m,3,Retired,9,"SLC-17A, Cape Canaveral SFS, Florida, USA",Boeing,1996-07-16 00:50:00+00:00,/launches/details/1598,1,Delta II 7925,USA-126 (GPS IIA-17)
1053,,,"6,000 kN","4,720 kg",,,58.72 m,3,Retired,4,"ELA-2, Guiana Space Centre, French Guiana, France",Arianespace,1996-07-09 22:24:00+00:00,/launches/details/1053,1,Ariane 44L,Arabsat-2A & Türksat 1C
2779,3.0 m,7.27 m,"2,804 kN","1,500 kg","5,000 kg",,46.6 m,3,Retired,0,"LC-3, Xichang Satellite Launch Center, China",CASC,1996-07-03 10:47:00+00:00,/launches/details/2779,1,Long March 3,Apstar 1A
4547,5.1 m,,"14,200 kN",,"17,700 kg",,54.0 m,2,Retired,2,"SLC-40, Cape Canaveral SFS, Florida, USA",Lockheed,1996-07-03 00:30:00+00:00,/launches/details/4547,1,Titan IV(405)A,SDS
223,1.15 m,2.13 m,561 kN,,443 kg,$40.0 million,17.6 m,4,Active,0,"Stargazer, Vandenberg SFB, California, USA",Northrop,1996-07-02 07:48:00+00:00,/launches/details/223,1,Pegasus XL,TOMS
6025,3.0 m,15.59 m,"4,456 kN",0 kg,"6,860 kg",$20.0 million,51.32 m,3,Retired,4,"Site 16/2, Plesetsk Cosmodrome, Russia",VKS RF,1996-06-20 18:44:00+00:00,/launches/details/6025,0,Soyuz U,Yantar-4K2 n°158
488,,,"30,250 kN","3,810 kg","27,500 kg",$450.0 million,56.1 m,2,Retired,2,"LC-39B, Kennedy Space Center, Florida, USA",NASA,1996-06-20 14:49:00+00:00,/launches/details/488,1,Space Shuttle Columbia,STS-78
1052,,,"4,334 kN","3,460 kg",,,58.72 m,3,Retired,4,"ELA-2, Guiana Space Centre, French Guiana, France",Arianespace,1996-06-15 06:55:00+00:00,/launches/details/1052,1,Ariane 44P,Intelsat 709
206,,,"11,400 kN","6,900 kg",,,52.0 m,2,Retired,2,"ELA-3, Guiana Space Centre, French Guiana, France",ESA,1996-06-04 12:34:00+00:00,/launches/details/206,0,Ariane 5 G,Cluster FM1 to FM4
6695,4.35 m,10.4 m,"9,548 kN","2,400 kg","19,000 kg",,57.64 m,4,Retired,0,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1996-05-25 02:05:00+00:00,/launches/details/6695,1,Proton K/Block-DM-2,Gorizont 32
1597,2.9 m,8.49 m,"3,511 kN","1,819 kg",,,38.1 m,3,Retired,9,"SLC-17B, Cape Canaveral SFS, Florida, USA",Boeing,1996-05-24 01:10:00+00:00,/launches/details/1597,1,Delta II 7925,Galaxy 9
487,,,"30,250 kN","3,810 kg","27,500 kg",$450.0 million,56.1 m,2,Retired,2,"LC-39B, Kennedy Space Center, Florida, USA",NASA,1996-05-19 10:30:00+00:00,/launches/details/487,1,Space Shuttle Endeavour,STS-77
222,1.15 m,2.13 m,487 kN,,375 kg,$40.0 million,16.9 m,3,Retired,0,"Stargazer, Vandenberg SFB, California, USA",Northrop,1996-05-17 02:44:00+00:00,/launches/details/222,1,Pegasus,MSTI-3
1051,,,"6,000 kN","4,720 kg",,,58.72 m,3,Retired,4,"ELA-2, Guiana Space Centre, French Guiana, France",Arianespace,1996-05-16 01:56:00+00:00,/launches/details/1051,1,Ariane 44L,Palapa C2 & AMOS-1
6026,3.0 m,15.59 m,"4,456 kN",0 kg,"6,860 kg",$20.0 million,51.32 m,3,Retired,4,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",VKS RF,1996-05-14 08:55:00+00:00,/launches/details/6026,0,Soyuz U,Yantar-1KFT n°157
4546,5.1 m,,"14,200 kN",,"17,700 kg",,54.0 m,2,Retired,2,"SLC-4E, Vandenberg SFB, California, USA",Lockheed,1996-05-12 21:32:00+00:00,/launches/details/4546,1,Titan IV(403)A,"SLDCOM, NOSS 3x, TiPS 2x"
5038,3.0 m,15.59 m,"4,456 kN",0 kg,"6,860 kg",$20.0 million,51.32 m,3,Retired,4,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1996-05-05 07:04:00+00:00,/launches/details/5038,1,Soyuz U,Progress M-31
4387,,,,,,,43.9 m,2,Retired,0,"SLC-36B, Cape Canaveral SFS, Florida, USA",Lockheed,1996-04-30 04:31:00+00:00,/launches/details/4387,1,Atlas I,BeppoSAX
4545,5.1 m,,"14,200 kN",,,,63.0 m,3,Retired,2,"SLC-41, Cape Canaveral SFS, Florida, USA",Lockheed,1996-04-24 23:37:00+00:00,/launches/details/4545,1,Titan IV(401)A,Mercury
3075,2.44 m,5.72 m,"1,486 kN",0 kg,"1,500 kg",,32.42 m,2,Retired,0,"Site 132/1, Plesetsk Cosmodrome, Russia",VKS RF,1996-04-24 13:00:00+00:00,/launches/details/3075,1,Cosmos-3M,Cosmos 2265
1596,3.0 m,8.9 m,"3,511 kN",,"4,800 kg",,38.9 m,2,Retired,9,"SLC-2W, Vandenberg SFB, California, USA",Boeing,1996-04-24 12:27:00+00:00,/launches/details/1596,1,Delta II 7920-10,MSX
6698,4.15 m,16.12 m,"9,469 kN",0 kg,"20,100 kg",,56.14 m,3,Retired,0,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1996-04-23 11:48:00+00:00,/launches/details/6698,1,Proton-K,Priroda
1050,,,"4,334 kN","2,930 kg",,,58.72 m,3,Retired,2,"ELA-2, Guiana Space Centre, French Guiana, France",Arianespace,1996-04-20 22:36:00+00:00,/launches/details/1050,1,Ariane 42P,M-SAT-1
6700,4.35 m,10.4 m,"9,548 kN","2,500 kg","19,000 kg",,57.64 m,4,Retired,0,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",ILS,1996-04-08 23:09:00+00:00,/launches/details/6700,1,Proton-K/Block DM-3,Astra 1F
4022,,,"2,479 kN","3,180 kg","7,316 kg",,47.5 m,2,Retired,0,"SLC-36A, Cape Canaveral SFS, Florida, USA",ILS,1996-04-03 23:01:00+00:00,/launches/details/4022,1,Atlas IIA,Inmarsat 3-F1
1595,2.9 m,8.49 m,"3,511 kN","1,819 kg",,,38.1 m,3,Retired,9,"SLC-17B, Cape Canaveral SFS, Florida, USA",Boeing,1996-03-28 00:21:00+00:00,/launches/details/1595,1,Delta II 7925,USA-117 (GPS IIA-16)
486,,,"30,250 kN","3,810 kg","27,500 kg",$450.0 million,56.1 m,2,Retired,2,"LC-39B, Kennedy Space Center, Florida, USA",NASA,1996-03-22 08:13:00+00:00,/launches/details/486,1,Space Shuttle Atlantis,STS-76
1918,3.2 m,8.3 m,"6,887 kN","1,410 kg","3,250 kg",$25.0 million,44.5 m,4,Retired,6,"First Launch Pad, Satish Dhawan Space Centre, India",ISRO,1996-03-21 04:53:00+00:00,/launches/details/1918,1,PSLV-G,IRS-P3
6027,3.0 m,15.59 m,"4,456 kN",0 kg,"6,860 kg",$20.0 million,51.32 m,3,Retired,4,"Site 43/4, Plesetsk Cosmodrome, Russia",VKS RF,1996-03-14 17:39:00+00:00,/launches/details/6027,1,Soyuz U,Cosmos 2331
1049,,,"5,800 kN","4,220 kg",,,58.72 m,3,Retired,4,"ELA-2, Guiana Space Centre, French Guiana, France",Arianespace,1996-03-14 07:11:00+00:00,/launches/details/1049,1,Ariane 44LP,Intelsat 707
221,1.15 m,2.13 m,561 kN,,443 kg,$40.0 million,17.6 m,4,Active,0,"Stargazer, Vandenberg SFB, California, USA",Northrop,1996-03-09 01:33:00+00:00,/launches/details/221,1,Pegasus XL,REX II
1594,3.0 m,8.9 m,"3,511 kN","1,730 kg",,,38.9 m,3,Retired,9,"SLC-2W, Vandenberg SFB, California, USA",Boeing,1996-02-24 11:24:00+00:00,/launches/details/1594,1,Delta II 7925-10,Polar
485,,,"30,250 kN","3,810 kg","27,500 kg",$450.0 million,56.1 m,2,Retired,2,"LC-39B, Kennedy Space Center, Florida, USA",NASA,1996-02-22 20:18:00+00:00,/launches/details/485,1,Space Shuttle Columbia,STS-75
6023,3.0 m,15.59 m,"4,456 kN",0 kg,"6,860 kg",$20.0 million,51.32 m,3,Retired,4,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1996-02-21 12:34:00+00:00,/launches/details/6023,1,Soyuz U,Soyuz TM-23
6696,4.35 m,10.4 m,"9,548 kN","2,400 kg","19,000 kg",,57.64 m,4,Retired,0,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1996-02-19 08:19:00+00:00,/launches/details/6696,0,Proton K/Block-DM-2,Raduga 33
1888,2.7 m,9.54 m,"3,032 kN",0 kg,"4,100 kg",,39.27 m,3,Retired,0,"Site 32/1, Plesetsk Cosmodrome, Russia",VKS RF,1996-02-19 00:58:00+00:00,/launches/details/1888,1,Tsyklon-3,Cosmos 2328 to 2330 & Goniets n°1 to 3
1593,2.4 m,8.49 m,"3,511 kN","1,780 kg",,,38.1 m,3,Retired,9,"SLC-17B, Cape Canaveral SFS, Florida, USA",Boeing,1996-02-17 20:43:00+00:00,/launches/details/1593,1,Delta II 7925-8,NEAR
2778,4.0 m,9.56 m,"5,924 kN","5,100 kg","11,500 kg",,54.84 m,3,Retired,4,"LC-2, Xichang Satellite Launch Center, China",CASC,1996-02-14 19:01:00+00:00,/launches/details/2778,0,Long March 3B,Intelsat 708
1048,,,"4,334 kN","3,460 kg",,,58.72 m,3,Retired,4,"ELA-2, Guiana Space Centre, French Guiana, France",Arianespace,1996-02-05 07:19:00+00:00,/launches/details/1048,1,Ariane 44P,N-Star B
4021,,,"2,957 kN","3,933 kg","8,618 kg",,47.5 m,2,Retired,4,"SLC-36B, Cape Canaveral SFS, Florida, USA",ILS,1996-02-01 01:15:00+00:00,/launches/details/4021,1,Atlas IIAS,Palapa C1
6694,4.35 m,10.4 m,"9,548 kN","2,400 kg","19,000 kg",,57.64 m,4,Retired,0,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1996-01-25 09:55:00+00:00,/launches/details/6694,1,Proton K/Block-DM-2,Gorizont 31
3179,2.44 m,5.72 m,"1,486 kN",0 kg,"1,500 kg",,32.42 m,2,Retired,0,"Site 132/1, Plesetsk Cosmodrome, Russia",VKS RF,1996-01-16 15:33:00+00:00,/launches/details/3179,1,Cosmos-3M,Cosmos 2327
1592,2.9 m,8.49 m,"3,511 kN","1,819 kg",,,38.1 m,3,Retired,9,"SLC-17B, Cape Canaveral SFS, Florida, USA",Boeing,1996-01-14 11:10:00+00:00,/launches/details/1592,1,Delta II 7925,Koreasat-2
1047,,,"6,000 kN","4,720 kg",,,58.72 m,3,Retired,4,"ELA-2, Guiana Space Centre, French Guiana, France",Arianespace,1996-01-12 23:10:00+00:00,/launches/details/1047,1,Ariane 44L,Panamsat-3R & Measat-1
484,,,"30,250 kN","3,810 kg","27,500 kg",$450.0 million,56.1 m,2,Retired,2,"LC-39B, Kennedy Space Center, Florida, USA",NASA,1996-01-11 09:41:00+00:00,/launches/details/484,1,Space Shuttle Endeavour,STS-72
1591,3.0 m,8.9 m,"3,511 kN",,"4,800 kg",,38.9 m,2,Retired,9,"SLC-17A, Cape Canaveral SFS, Florida, USA",Boeing,1995-12-30 13:48:00+00:00,/launches/details/1591,1,Delta II 7920-10,XTE
2745,4.2 m,12.0 m,"5,923 kN",,,,49.73 m,2,Retired,4,"LC-2, Xichang Satellite Launch Center, China",CASC,1995-12-28 11:50:00+00:00,/launches/details/2745,1,Long March 2E EPKM,EchoStar 1
4311,2.58 m,7.81 m,"4,391 kN","2,400 kg","6,200 kg",,44.23 m,4,Retired,4,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",VKS RF,1995-12-28 06:45:00+00:00,/launches/details/4311,1,Molniya-M /Block 2BL,IRS-1C & Skipper
1773,3.0 m,10.7 m,"2,650 kN",0 kg,"2,850 kg",,39.65 m,2,Retired,0,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",VKS RF,1995-12-20 00:52:00+00:00,/launches/details/1773,1,Tsyklon-2,Cosmos 2326
5037,3.0 m,15.59 m,"4,456 kN",0 kg,"6,860 kg",$20.0 million,51.32 m,3,Retired,4,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1995-12-18 14:31:00+00:00,/launches/details/5037,1,Soyuz U,Progress M-30
4400,,,"2,479 kN","3,180 kg","7,316 kg",,47.5 m,2,Retired,0,"SLC-36A, Cape Canaveral SFS, Florida, USA",Lockheed,1995-12-15 00:23:00+00:00,/launches/details/4400,1,Atlas IIA,Galaxy 3R
6689,4.35 m,10.4 m,"9,548 kN","2,400 kg","19,000 kg",,57.64 m,4,Retired,0,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1995-12-14 06:10:00+00:00,/launches/details/6689,1,Proton K/Block-DM-2,"Cosmos 2323, 2324 & 2325"
1046,,,"6,000 kN","4,720 kg",,,58.72 m,3,Retired,4,"ELA-2, Guiana Space Centre, French Guiana, France",Arianespace,1995-12-06 23:23:00+00:00,/launches/details/1046,1,Ariane 44L,Télécom 2C & Insat 2C
4544,5.1 m,,"14,200 kN",,"17,700 kg",,54.0 m,2,Retired,2,"SLC-4E, Vandenberg SFB, California, USA",Lockheed,1995-12-05 21:18:00+00:00,/launches/details/4544,1,Titan IV(404)A,KH-11 Kennen
4399,,,"2,957 kN","3,933 kg","8,618 kg",,47.5 m,2,Retired,4,"SLC-36B, Cape Canaveral SFS, Florida, USA",Lockheed,1995-12-02 08:08:00+00:00,/launches/details/4399,1,Atlas IIAS,SOHO
2744,4.2 m,12.0 m,"5,923 kN",,,,49.73 m,2,Retired,4,"LC-2, Xichang Satellite Launch Center, China",CASC,1995-11-28 11:30:00+00:00,/launches/details/2744,0,Long March 2E EPKM,AsiaSat 2
6690,4.35 m,10.4 m,"9,548 kN","2,400 kg","19,000 kg",,57.64 m,4,Retired,0,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1995-11-17 14:25:00+00:00,/launches/details/6690,1,Proton K/Block-DM-2,Gals 2
1045,,,"4,334 kN","3,460 kg",,,58.72 m,3,Retired,4,"ELA-2, Guiana Space Centre, French Guiana, France",Arianespace,1995-11-17 01:20:00+00:00,/launches/details/1045,1,Ariane 44P,Infrared Space Observatory
482,,,"30,250 kN","3,810 kg","27,500 kg",$450.0 million,56.1 m,2,Retired,2,"LC-39A, Kennedy Space Center, Florida, USA",NASA,1995-11-12 12:30:00+00:00,/launches/details/482,1,Space Shuttle Atlantis,STS-74
4543,5.1 m,,"14,200 kN",,,,63.0 m,3,Retired,2,"SLC-40, Cape Canaveral SFS, Florida, USA",Lockheed,1995-11-06 05:15:00+00:00,/launches/details/4543,1,Titan IV(401)A,Milstar DFS-2
1590,3.0 m,8.9 m,"3,511 kN",,"4,800 kg",,38.9 m,2,Retired,9,"SLC-2W, Vandenberg SFB, California, USA",Boeing,1995-11-04 14:22:00+00:00,/launches/details/1590,1,Delta II 7920-10,RADARSAT-1 and SURFSAT
1304,3.9 m,13.65 m,"7,257 kN","4,500 kg","13,500 kg",,57.0 m,2,Retired,0,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",VKS RF,1995-10-31 20:19:00+00:00,/launches/details/1304,1,Zenit-2,Cosmos 2322
2290,,,,,"1,179 kg",$20.0 million,,4,Retired,6,"LP-0A, Wallops Flight Facility, Virginia, USA",EER,1995-10-23 22:03:00+00:00,/launches/details/2290,0,Conestoga-1620,METEOR
3974,,,"2,479 kN","2,810 kg","6,580 kg",,47.5 m,2,Retired,0,"SLC-36A, Cape Canaveral SFS, Florida, USA",Lockheed,1995-10-22 08:00:00+00:00,/launches/details/3974,1,Atlas II,USA-114 (UHF F6)
481,,,"30,250 kN","3,810 kg","27,500 kg",$450.0 million,56.1 m,2,Retired,2,"LC-39B, Kennedy Space Center, Florida, USA",NASA,1995-10-20 13:53:00+00:00,/launches/details/481,1,Space Shuttle Columbia,STS-73
1044,,,"4,538 kN","3,480 kg",,,58.72 m,3,Retired,2,"ELA-2, Guiana Space Centre, French Guiana, France",Arianespace,1995-10-19 00:38:00+00:00,/launches/details/1044,1,Ariane 42L,Astra 1E
6692,4.35 m,10.4 m,"9,548 kN","2,400 kg","19,000 kg",,57.64 m,4,Retired,0,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1995-10-11 16:25:00+00:00,/launches/details/6692,1,Proton K/Block-DM-2,Luch-2 1
5036,3.0 m,15.59 m,"4,456 kN",0 kg,"6,860 kg",$20.0 million,51.32 m,3,Retired,4,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1995-10-08 18:50:00+00:00,/launches/details/5036,1,Soyuz U,Progress M-29
3178,2.44 m,5.72 m,"1,486 kN",0 kg,"1,500 kg",,32.42 m,2,Retired,0,"Site 132/1, Plesetsk Cosmodrome, Russia",VKS RF,1995-10-06 03:23:00+00:00,/launches/details/3178,0,Cosmos-3M,Cosmos 2321
6021,3.0 m,15.59 m,"4,456 kN",0 kg,"6,860 kg",$20.0 million,51.32 m,3,Retired,4,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",VKS RF,1995-09-29 04:24:00+00:00,/launches/details/6021,1,Soyuz U,Cosmos 2320
6018,3.0 m,15.59 m,"4,456 kN",0 kg,"6,860 kg",$20.0 million,51.32 m,3,Retired,4,"Site 43/4, Plesetsk Cosmodrome, Russia",VKS RF,1995-09-26 11:20:00+00:00,/launches/details/6018,1,Soyuz U,Resurs-F
1043,,,"4,538 kN","3,480 kg",,,58.72 m,3,Retired,2,"ELA-2, Guiana Space Centre, French Guiana, France",Arianespace,1995-09-24 00:06:00+00:00,/launches/details/1043,1,Ariane 42L,Telstar 402R
480,,,"30,250 kN","3,810 kg","27,500 kg",$450.0 million,56.1 m,2,Retired,2,"LC-39A, Kennedy Space Center, Florida, USA",NASA,1995-09-07 15:09:00+00:00,/launches/details/480,1,Space Shuttle Endeavour,STS-69
6226,3.0 m,15.59 m,"4,693 kN",0 kg,"7,150 kg",$40.0 million,51.32 m,3,Retired,4,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1995-09-03 09:00:00+00:00,/launches/details/6226,1,Soyuz U2,Soyuz TM-22
1867,2.7 m,9.54 m,"3,032 kN",0 kg,"4,100 kg",,39.27 m,3,Retired,0,"Site 32/2, Plesetsk Cosmodrome, Russia",VKS RF,1995-08-31 06:49:00+00:00,/launches/details/1867,1,Tsyklon-3,Sich 1 & FASat Alfa
6691,4.35 m,10.4 m,"9,548 kN","2,400 kg","19,000 kg",,57.64 m,4,Retired,0,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1995-08-30 19:32:00+00:00,/launches/details/6691,1,Proton K/Block-DM-2,Cosmos 2319
1042,,,"4,334 kN","3,460 kg",,,58.72 m,3,Retired,4,"ELA-2, Guiana Space Centre, French Guiana, France",Arianespace,1995-08-29 06:41:00+00:00,/launches/details/1042,1,Ariane 44P,N-Star A
3973,,,"2,957 kN","3,933 kg","8,618 kg",,47.5 m,2,Retired,4,"SLC-36B, Cape Canaveral SFS, Florida, USA",ILS,1995-08-29 00:53:00+00:00,/launches/details/3973,1,Atlas IIAS,JCSAT-3
4173,,,"1,900 kN",,820 kg,,18.9 m,3,Retired,,"SLC-6, Vandenberg SFB, California, USA",Lockheed,1995-08-15 22:30:00+00:00,/launches/details/4173,0,Athena I,GemStar 1
4309,2.58 m,8.28 m,"4,391 kN","2,400 kg","6,200 kg",,42.8 m,4,Retired,4,"Site 43/3, Plesetsk Cosmodrome, Russia",VKS RF,1995-08-09 02:21:00+00:00,/launches/details/4309,1,Molniya-M /Block ML,Molniya-3 n°163
1589,2.9 m,8.49 m,"3,511 kN","1,819 kg",,,38.1 m,3,Retired,9,"SLC-17B, Cape Canaveral SFS, Florida, USA",Boeing,1995-08-05 11:10:00+00:00,/launches/details/1589,0,Delta II 7925,Koreasat 1
1041,,,"4,538 kN","3,480 kg",,,58.72 m,3,Retired,2,"ELA-2, Guiana Space Centre, French Guiana, France",Arianespace,1995-08-03 22:58:00+00:00,/launches/details/1041,1,Ariane 42L,Panamsat-4
4148,2.58 m,6.74 m,"4,391 kN","2,400 kg","6,200 kg",,41.26 m,4,Retired,4,"Site 43/3, Plesetsk Cosmodrome, Russia",VKS RF,1995-08-02 23:59:00+00:00,/launches/details/4148,1,Molniya-M /Block SO-L,Interbol 1 & Magion 4
3972,,,"2,479 kN","3,180 kg","7,316 kg",,47.5 m,2,Retired,0,"SLC-36A, Cape Canaveral SFS, Florida, USA",Lockheed,1995-07-31 23:30:00+00:00,/launches/details/3972,1,Atlas IIA,USA-113 (DSCS IIIB-7)
6688,4.35 m,10.4 m,"9,548 kN","2,400 kg","19,000 kg",,57.64 m,4,Retired,0,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1995-07-24 15:52:00+00:00,/launches/details/6688,1,Proton K/Block-DM-2,"Cosmos 2316, 2317 & 2318"
5035,3.0 m,15.59 m,"4,456 kN",0 kg,"6,860 kg",$20.0 million,51.32 m,3,Retired,4,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1995-07-20 03:04:00+00:00,/launches/details/5035,1,Soyuz U,Progress M-28
479,,,"30,250 kN","3,810 kg","27,500 kg",$450.0 million,56.1 m,2,Retired,2,"LC-39B, Kennedy Space Center, Florida, USA",NASA,1995-07-13 13:41:00+00:00,/launches/details/479,1,Space Shuttle Discovery,STS-70
4542,5.1 m,,"14,200 kN",,,,63.0 m,3,Retired,2,"SLC-41, Cape Canaveral SFS, Florida, USA",Lockheed,1995-07-10 12:38:00+00:00,/launches/details/4542,1,Titan IV(401)A,Trumpet
1040,,,"3,034 kN","2,000 kg","5,000 kg",,58.72 m,3,Retired,0,"ELA-2, Guiana Space Centre, French Guiana, France",Arianespace,1995-07-07 16:23:00+00:00,/launches/details/1040,1,Ariane 40,"Hélios 1A, Cerise, LBSAT-1"
3221,2.44 m,5.72 m,"1,486 kN",0 kg,"1,500 kg",,32.42 m,2,Retired,0,"Site 132/1, Plesetsk Cosmodrome, Russia",VKS RF,1995-07-05 03:09:00+00:00,/launches/details/3221,1,Cosmos-3M,Cosmos 2315
6020,3.0 m,15.59 m,"4,456 kN",0 kg,"6,860 kg",$20.0 million,51.32 m,3,Retired,4,"Site 43/3, Plesetsk Cosmodrome, Russia",VKS RF,1995-06-28 18:24:00+00:00,/launches/details/6020,1,Soyuz U,Cosmos 2314
478,,,"30,250 kN","3,810 kg","27,500 kg",$450.0 million,56.1 m,2,Retired,2,"LC-39A, Kennedy Space Center, Florida, USA",NASA,1995-06-27 19:32:00+00:00,/launches/details/478,1,Space Shuttle Atlantis,STS-71
220,1.15 m,2.13 m,561 kN,,443 kg,$40.0 million,17.6 m,4,Active,0,"Stargazer, Vandenberg SFB, California, USA",Northrop,1995-06-22 19:58:00+00:00,/launches/details/220,0,Pegasus XL,STEP-3
1039,,,"4,334 kN","2,930 kg",,,58.72 m,3,Retired,2,"ELA-2, Guiana Space Centre, French Guiana, France",Arianespace,1995-06-10 00:24:00+00:00,/launches/details/1039,1,Ariane 42P,DirecTV 3
1772,3.0 m,10.7 m,"2,650 kN",0 kg,"2,850 kg",,39.65 m,2,Retired,0,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",VKS RF,1995-06-08 04:43:00+00:00,/launches/details/1772,1,Tsyklon-2,Cosmos 2313
3971,,,"2,479 kN","2,810 kg","6,580 kg",,47.5 m,2,Retired,0,"SLC-36A, Cape Canaveral SFS, Florida, USA",Lockheed,1995-05-31 15:27:00+00:00,/launches/details/3971,1,Atlas II,USA-111 (UHF F5)
3932,2.58 m,7.81 m,"4,391 kN","2,400 kg","6,200 kg",,44.23 m,4,Retired,4,"Site 16/2, Plesetsk Cosmodrome, Russia",VKS RF,1995-05-24 20:10:00+00:00,/launches/details/3932,1,Molniya-M /Block 2BL,Cosmos 2312
4386,,,,,,,43.9 m,2,Retired,0,"SLC-36B, Cape Canaveral SFS, Florida, USA",Lockheed,1995-05-23 05:52:00+00:00,/launches/details/4386,1,Atlas I,GOES-J
6693,4.15 m,16.12 m,"9,469 kN",0 kg,"20,100 kg",,56.14 m,3,Retired,0,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",Roscosmos,1995-05-20 03:33:00+00:00,/launches/details/6693,1,Proton-K,Spektr
